#Converted from Edwin Olson's file format /local/ufrese/experimentaldata/relationgraphdatasets/killian-manual-closes.graph
RELATION    1    0 0        -0.002495         0.005643        -6.901860         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION    2    1 0         0.667345        -0.152250        -3.932000         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION    3    2 0         0.553955         0.010904         3.604282         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION    4    3 0         1.820460         1.004478        78.683557         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION    5    4 0         0.780654         0.489271        62.186145         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION    6    5 0         1.755028         0.099650         7.547381         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION    7    6 0         1.169595         0.005983         0.000000         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION    8    7 0         4.388696         0.046712         2.583268         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION    9    8 0         6.653715        -1.279421       -30.700623         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   10    9 0         1.077520        -0.649836       -63.400061         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   11   10 0         1.296605        -0.151434        -5.557296         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   12   11 0         5.144841         0.052598         3.745635         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   13   12 0         3.190631        -0.162707        -1.989295         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   14   13 0         0.748115         0.055588         7.687944         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   15   14 0         0.479996        -0.018318        -0.500000         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   16   15 0         1.085680        -0.006041        -1.500000         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   17   16 0         1.099236         0.002611        -1.500000         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   18   17 0         4.404290        -0.275492        -4.385408         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   19   18 0         2.250847         0.131281         4.875494         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   20   19 0         3.739712        -0.123021        -2.525972         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   21   20 0         1.024251        -0.037933        -1.000000         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   22   21 0         0.139099        -0.019169         0.000000         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   23   22 0         0.130149         0.007903         0.000000         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   24   23 0         1.408360        -0.043047        -1.000000         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   25   24 0         3.650825        -0.044151         0.166930         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   26   25 0         2.515096         0.229956        11.349917         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   27   26 0         2.825398        -0.126118        -5.573353         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   28   27 0         4.629244        -0.529108        -7.807493         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   29   28 0         4.460293         0.296377         5.537071         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   30   29 0         2.932366        -0.093375        -2.500000         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   31   30 0         1.143620        -0.126521       -31.367553         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   32   31 0         2.984020        -3.845915       -58.544398         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   33   32 0         4.145046        -0.075470         2.261297         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   34   33 0         1.202659         0.320277        44.858033         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   35   34 0         2.732929         2.431615        49.586031         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   36   35 0         2.967795        -0.633501        -7.208564         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   37   36 0         0.393694         0.013666        -0.598930         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
RELATION   38   37 0         0.408270        -0.026583         6.573747         0.002500         0.000400         0.984842         0.000000         0.000000         0.000000
